@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute inputs-151 numeric
@attribute inputs-152 numeric
@attribute inputs-153 numeric
@attribute inputs-154 numeric
@attribute inputs-155 numeric
@attribute inputs-156 numeric
@attribute inputs-157 numeric
@attribute inputs-158 numeric
@attribute inputs-159 numeric
@attribute inputs-160 numeric
@attribute inputs-161 numeric
@attribute inputs-162 numeric
@attribute inputs-163 numeric
@attribute inputs-164 numeric
@attribute inputs-165 numeric
@attribute inputs-166 numeric
@attribute inputs-167 numeric
@attribute inputs-168 numeric
@attribute inputs-169 numeric
@attribute inputs-170 numeric
@attribute inputs-171 numeric
@attribute inputs-172 numeric
@attribute inputs-173 numeric
@attribute inputs-174 numeric
@attribute inputs-175 numeric
@attribute inputs-176 numeric
@attribute inputs-177 numeric
@attribute inputs-178 numeric
@attribute inputs-179 numeric
@attribute inputs-180 numeric
@attribute inputs-181 numeric
@attribute inputs-182 numeric
@attribute inputs-183 numeric
@attribute inputs-184 numeric
@attribute inputs-185 numeric
@attribute inputs-186 numeric
@attribute inputs-187 numeric
@attribute inputs-188 numeric
@attribute inputs-189 numeric
@attribute inputs-190 numeric
@attribute inputs-191 numeric
@attribute inputs-192 numeric
@attribute inputs-193 numeric
@attribute inputs-194 numeric
@attribute inputs-195 numeric
@attribute inputs-196 numeric
@attribute outputs-1 {0,1,2}

@data
813,'2019/01/28 16:45:25:138',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,117,121,0,0,0,0,0,0,3,172,172,0,0,0,139,172,0,0,0,0,0,0,69,172,172,69,69,69,172,124,69,69,73,69,69,69,49,103,49,18,21,24,123,117,49,50,24,73,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
814,'2019/01/28 16:45:25:328',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,21,172,172,0,0,0,0,0,0,0,0,0,0,0,23,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,95,0,0,0,0,0,0,0,0,0,0,0,0,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,139,0,0,0,0,0,0,0,0,0,0,0,0,139,172,0,0,0,0,0,0,0,0,0,69,73,69,172,144,69,69,86,69,69,69,69,69,69,24,21,24,112,139,49,55,24,61,50,43,49,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,'2019/01/28 16:45:25:515',2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,21,172,172,0,0,0,0,0,0,0,0,0,0,0,24,172,172,0,0,0,0,0,0,0,0,0,0,14,0,172,71,0,0,0,0,0,0,0,0,0,2,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,2,1,172,0,0,0,0,0,0,0,0,0,0,0,85,69,172,69,69,86,69,69,69,69,69,69,69,69,163,31,139,49,55,24,61,43,50,43,49,67,64,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
816,'2019/01/28 16:45:25:696',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,139,172,149,0,0,172,116,0,0,0,0,0,0,0,172,172,172,0,69,103,69,69,69,69,69,69,69,69,172,172,172,69,32,24,55,0,60,73,43,24,49,32,139,172,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
817,'2019/01/28 16:45:25:881',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,172,139,172,0,0,0,0,3,172,172,0,0,0,0,172,172,172,0,0,0,0,69,172,172,69,69,69,69,172,168,172,69,69,80,69,67,103,49,49,21,73,64,172,139,172,49,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
818,'2019/01/28 16:45:26:015',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,17,0,0,0,0,0,0,0,0,0,0,0,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,161,161,37,0,0,0,0,0,3,172,172,0,0,139,172,172,46,0,0,0,0,0,69,172,172,69,69,139,172,172,69,69,69,69,69,69,73,95,60,55,37,31,161,161,12,37,18,61,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
819,'2019/01/28 16:45:26:070',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,18,0,0,0,0,0,0,0,0,0,0,0,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,172,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,1,172,172,0,0,172,172,101,0,0,0,0,0,0,0,141,90,0,71,172,172,115,0,0,0,0,0,0,69,69,69,69,71,172,172,69,69,80,69,69,69,69,24,49,73,64,49,172,172,0,55,24,67,0,46,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
820,'2019/01/28 16:45:26:254',2,0,20,172,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,23,23,4,0,162,72,0,0,0,0,0,0,0,0,14,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,172,119,0,0,0,0,0,0,0,0,0,0,0,172,172,142,0,0,0,0,0,0,0,0,0,69,69,172,172,172,69,92,69,69,69,69,69,69,69,64,24,150,172,92,55,0,49,24,60,43,37,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
821,'2019/01/28 16:45:26:446',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,20,21,20,0,3,172,172,0,0,0,0,0,0,0,14,12,12,0,0,172,72,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,119,0,0,0,0,0,0,0,0,0,0,0,0,172,151,0,0,0,0,0,0,0,0,0,0,0,0,172,172,69,80,69,69,69,69,69,69,69,69,69,69,172,115,46,9,37,37,69,55,24,16,54,18,49,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
822,'2019/01/28 16:45:26:629',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,46,103,37,69,55,24,24,43,54,49,73,14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823,'2019/01/28 16:45:26:806',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,24,0,0,0,0,0,0,0,0,0,0,0,16,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,73,69,0,103,73,49,21,61,37,49,24,92,37,60,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
824,'2019/01/28 16:45:26:987',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,11,0,0,0,0,0,0,0,0,0,0,0,17,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,80,69,69,69,69,69,69,92,102,43,103,61,64,49,67,60,55,28,49,80,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
825,'2019/01/28 16:45:27:171',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,22,0,0,0,0,0,0,0,0,0,0,0,16,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,86,69,69,73,69,69,93,99,99,69,69,54,115,43,18,80,24,46,49,55,18,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,'2019/01/28 16:45:27:353',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,13,0,0,0,0,0,0,0,0,0,0,0,16,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,86,172,172,73,69,69,69,99,99,98,69,69,69,69,24,103,37,46,49,55,24,49,0,49,12,21,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
827,'2019/01/28 16:45:27:533',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,24,0,0,0,0,0,0,0,0,0,0,0,16,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,172,15,0,3,172,172,0,0,0,0,0,0,0,0,172,139,0,3,172,172,0,0,0,0,0,0,0,0,172,139,0,69,172,172,69,89,112,119,69,69,69,69,172,69,69,64,103,67,49,31,0,31,55,24,12,49,172,21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,'2019/01/28 16:45:27:728',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,17,0,0,0,0,0,0,0,0,0,0,0,16,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,172,20,0,0,0,0,3,172,172,0,0,0,0,0,172,172,0,0,0,0,3,172,172,0,0,0,0,0,172,172,0,0,0,0,69,172,172,108,69,69,69,69,172,69,69,69,69,69,49,103,49,18,49,18,24,49,172,28,49,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
829,'2019/01/28 16:45:27:879',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,22,0,0,0,0,0,0,0,0,0,0,0,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,172,18,0,0,0,0,0,0,3,172,172,0,0,0,172,161,0,0,0,0,0,0,3,172,172,0,0,0,172,161,0,0,0,0,0,0,108,172,172,69,69,69,172,69,69,69,69,69,69,69,0,95,60,24,24,49,172,22,49,18,73,21,46,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
830,'2019/01/28 16:45:27:915',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,22,0,0,0,0,0,0,0,0,0,0,0,16,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,172,94,0,0,0,0,0,0,0,3,172,172,0,0,172,117,0,0,0,0,0,0,0,0,172,172,0,0,172,172,0,0,0,0,0,0,0,117,112,72,69,69,172,108,69,69,69,69,69,69,69,24,67,24,24,49,172,94,37,18,24,49,64,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
831,'2019/01/28 16:45:28:102',2,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,20,24,13,0,0,0,0,0,0,172,78,0,0,0,16,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,69,69,69,172,69,69,73,69,69,69,69,69,69,69,21,24,58,172,49,50,24,73,41,55,49,0,73,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
832,'2019/01/28 16:45:28:289',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,17,21,24,0,0,0,0,0,0,0,172,95,0,0,16,12,14,0,0,0,0,0,0,0,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,172,22,172,0,0,0,0,0,0,0,0,0,0,0,172,172,172,0,0,0,0,0,0,0,0,0,0,0,172,172,172,69,69,92,69,69,69,69,69,69,69,69,172,80,172,49,55,24,55,43,55,37,43,61,64,49,172,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
833,'2019/01/28 16:45:28:472',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,17,0,0,0,0,0,0,0,0,0,0,0,16,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,172,48,0,0,0,3,172,172,0,0,0,0,0,0,172,161,0,0,0,3,172,172,0,0,0,0,0,0,172,172,0,0,0,80,172,90,69,69,69,69,69,69,172,80,69,69,69,24,37,43,69,55,24,43,54,24,172,50,69,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
834,'2019/01/28 16:45:28:656',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,23,0,0,0,0,0,0,0,0,0,0,0,16,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,1,172,0,0,0,0,0,0,3,172,172,0,0,0,172,172,0,0,0,0,0,0,3,172,172,0,0,0,172,172,0,0,0,0,0,0,69,172,172,69,69,69,69,172,69,69,69,69,69,69,50,103,49,21,67,37,58,172,61,37,41,49,73,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
835,'2019/01/28 16:45:28:754',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,0,0,0,0,0,0,0,0,0,0,0,17,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,172,139,0,0,0,0,0,0,0,3,172,172,0,0,172,161,0,0,0,0,0,0,0,3,172,172,0,0,172,172,0,0,0,0,0,0,0,69,172,172,69,69,172,139,69,69,73,69,69,69,93,61,95,73,54,37,172,139,80,37,46,49,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
836,'2019/01/28 16:45:28:852',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,13,0,0,0,0,0,0,0,0,95,172,0,16,12,14,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,106,0,0,0,0,0,0,0,0,0,0,0,0,84,55,0,172,0,0,0,0,0,0,0,0,0,0,0,0,150,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,69,69,69,69,172,69,69,69,69,69,69,95,108,80,16,64,28,49,172,64,49,50,43,86,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,'2019/01/28 16:45:29:038',2,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,157,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,17,21,24,0,0,0,0,0,0,0,0,0,144,89,16,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,25,172,2,0,0,0,0,0,0,0,0,0,0,0,25,172,2,0,0,0,0,0,0,0,0,0,0,0,69,172,69,69,69,69,69,69,97,102,88,69,69,69,49,172,28,73,24,41,49,61,18,49,24,49,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,'2019/01/28 16:45:29:223',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,20,21,17,0,0,0,0,0,0,0,0,0,106,172,16,12,15,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,1,172,172,0,0,0,0,0,0,0,0,0,0,0,0,122,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,126,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,69,69,69,69,69,69,102,93,81,69,69,172,172,69,73,0,41,49,61,18,49,0,49,18,21,172,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
